ALERT_EVENT_ID,ALERT_EVENT_LAST_UPDATED,CUSTOMER_NO,CUSTOMER_NAME,CUSTOMER_SITE_NO,CUSTOMER_SITE_NAME,SITE_ADDRESS,CONTRACT_NO,EVENT_TIME,ALERT_ID,EVENT_TYPE,HWID,HWID_TYPE,LOOP,ALERT_TYPE,Priority,LOG_ONLY,EVENT_DESCRIPTION,WORKORDER_NO,EVENT_CLOSED_TIME,LOCATION_ID,LOCATION_TABLE_ID,LOCATION_LAST_UPDATED,IVA_NO,STATUS
21632,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:21.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,IV+PV pumppu,NULL,2025-11-28 15:12:19.000,3146,3146,2026-06-01 07:00:01.063,005454,Valvonnassa
21633,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:50 Poistunut KOy Vantaan Honkatalo F1.T101-P01.01",NULL,2025-11-28 15:12:19.000,3147,3147,2026-06-01 07:00:01.063,005454,Valvonnassa
21634,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:50 Poistunut KOy Vantaan Honkatalo F1.T101-P01.01",NULL,2025-11-28 15:12:19.000,3148,3148,2026-06-01 07:00:01.063,005454,Valvonnassa
21635,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:50 Poistunut KOy Vantaan Honkatalo F1.T101-P01.01",NULL,2025-11-28 15:12:19.000,3149,3149,2026-06-01 07:00:01.063,005454,Valvonnassa
21636,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:50 Poistunut KOy Vantaan Honkatalo F1.T101-P01.01",NULL,2025-11-28 15:12:19.000,3150,3150,2026-06-01 07:00:01.063,005454,Valvonnassa
21637,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:50 Poistunut KOy Vantaan Honkatalo F1.T101-P01.01",NULL,2025-11-28 15:12:19.000,3141,3141,2026-06-01 07:00:01.063,005454,Valvonnassa
21638,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:50 Poistunut KOy Vantaan Honkatalo F1.T101-P01.01",NULL,2025-11-28 15:12:19.000,3142,3142,2026-06-01 07:00:01.063,005454,Valvonnassa
21639,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:50 Poistunut KOy Vantaan Honkatalo F1.T101-P01.01",NULL,2025-11-28 15:12:19.000,3143,3143,2026-06-01 07:00:01.063,005454,Valvonnassa
21640,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:50 Poistunut KOy Vantaan Honkatalo F1.T101-P01.01",NULL,2025-11-28 15:12:19.000,3144,3144,2026-06-01 07:00:01.063,005454,Valvonnassa
21641,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:50 Poistunut KOy Vantaan Honkatalo F1.T101-P01.01",NULL,2025-11-28 15:12:19.000,3145,3145,2026-06-01 07:00:01.063,005454,Valvonnassa
21642,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:50 Poistunut KOy Vantaan Honkatalo F1.T101-P01.01",NULL,2025-11-28 15:12:19.000,3146,3146,2026-06-01 07:00:01.063,005454,Valvonnassa
21643,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3147,3147,2026-06-01 07:00:01.063,005454,Valvonnassa
21644,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3148,3148,2026-06-01 07:00:01.063,005454,Valvonnassa
21645,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3149,3149,2026-06-01 07:00:01.063,005454,Valvonnassa
21646,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3150,3150,2026-06-01 07:00:01.063,005454,Valvonnassa
21647,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3141,3141,2026-06-01 07:00:01.063,005454,Valvonnassa
21648,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3142,3142,2026-06-01 07:00:01.063,005454,Valvonnassa
21649,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3143,3143,2026-06-01 07:00:01.063,005454,Valvonnassa
21650,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3144,3144,2026-06-01 07:00:01.063,005454,Valvonnassa
21651,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3145,3145,2026-06-01 07:00:01.063,005454,Valvonnassa
21652,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:28:54.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3146,3146,2026-06-01 07:00:01.063,005454,Valvonnassa
21653,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:51 Poistunut KOy Vantaan Honkatalo F1.T102-P01.02",NULL,2025-11-28 15:12:19.000,3147,3147,2026-06-01 07:00:01.063,005454,Valvonnassa
21654,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:51 Poistunut KOy Vantaan Honkatalo F1.T102-P01.02",NULL,2025-11-28 15:12:19.000,3148,3148,2026-06-01 07:00:01.063,005454,Valvonnassa
21655,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:51 Poistunut KOy Vantaan Honkatalo F1.T102-P01.02",NULL,2025-11-28 15:12:19.000,3149,3149,2026-06-01 07:00:01.063,005454,Valvonnassa
21656,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:51 Poistunut KOy Vantaan Honkatalo F1.T102-P01.02",NULL,2025-11-28 15:12:19.000,3150,3150,2026-06-01 07:00:01.063,005454,Valvonnassa
21657,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:51 Poistunut KOy Vantaan Honkatalo F1.T102-P01.02",NULL,2025-11-28 15:12:19.000,3141,3141,2026-06-01 07:00:01.063,005454,Valvonnassa
21658,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:51 Poistunut KOy Vantaan Honkatalo F1.T102-P01.02",NULL,2025-11-28 15:12:19.000,3142,3142,2026-06-01 07:00:01.063,005454,Valvonnassa
21659,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:51 Poistunut KOy Vantaan Honkatalo F1.T102-P01.02",NULL,2025-11-28 15:12:19.000,3143,3143,2026-06-01 07:00:01.063,005454,Valvonnassa
21660,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:51 Poistunut KOy Vantaan Honkatalo F1.T102-P01.02",NULL,2025-11-28 15:12:19.000,3144,3144,2026-06-01 07:00:01.063,005454,Valvonnassa
21661,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:51 Poistunut KOy Vantaan Honkatalo F1.T102-P01.02",NULL,2025-11-28 15:12:19.000,3145,3145,2026-06-01 07:00:01.063,005454,Valvonnassa
21662,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:20:51 Poistunut KOy Vantaan Honkatalo F1.T102-P01.02",NULL,2025-11-28 15:12:19.000,3146,3146,2026-06-01 07:00:01.063,005454,Valvonnassa
21663,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,IV+PV pumppu,NULL,2025-11-28 15:12:19.000,3147,3147,2026-06-01 07:00:01.063,005454,Valvonnassa
21664,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,IV+PV pumppu,NULL,2025-11-28 15:12:19.000,3148,3148,2026-06-01 07:00:01.063,005454,Valvonnassa
21665,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,IV+PV pumppu,NULL,2025-11-28 15:12:19.000,3149,3149,2026-06-01 07:00:01.063,005454,Valvonnassa
21666,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,IV+PV pumppu,NULL,2025-11-28 15:12:19.000,3150,3150,2026-06-01 07:00:01.063,005454,Valvonnassa
21667,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,IV+PV pumppu,NULL,2025-11-28 15:12:19.000,3141,3141,2026-06-01 07:00:01.063,005454,Valvonnassa
21668,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,IV+PV pumppu,NULL,2025-11-28 15:12:19.000,3142,3142,2026-06-01 07:00:01.063,005454,Valvonnassa
21669,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,IV+PV pumppu,NULL,2025-11-28 15:12:19.000,3143,3143,2026-06-01 07:00:01.063,005454,Valvonnassa
21670,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,IV+PV pumppu,NULL,2025-11-28 15:12:19.000,3144,3144,2026-06-01 07:00:01.063,005454,Valvonnassa
21671,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,IV+PV pumppu,NULL,2025-11-28 15:12:19.000,3145,3145,2026-06-01 07:00:01.063,005454,Valvonnassa
21672,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:29:27.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,IV+PV pumppu,NULL,2025-11-28 15:12:19.000,3146,3146,2026-06-01 07:00:01.063,005454,Valvonnassa
21673,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:21:01 Poistunut KOy Vantaan Honkatalo F1.T101-P01.02",NULL,2025-11-28 15:12:19.000,3147,3147,2026-06-01 07:00:01.063,005454,Valvonnassa
21674,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:21:01 Poistunut KOy Vantaan Honkatalo F1.T101-P01.02",NULL,2025-11-28 15:12:19.000,3148,3148,2026-06-01 07:00:01.063,005454,Valvonnassa
21675,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:21:01 Poistunut KOy Vantaan Honkatalo F1.T101-P01.02",NULL,2025-11-28 15:12:19.000,3149,3149,2026-06-01 07:00:01.063,005454,Valvonnassa
21676,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:21:01 Poistunut KOy Vantaan Honkatalo F1.T101-P01.02",NULL,2025-11-28 15:12:19.000,3150,3150,2026-06-01 07:00:01.063,005454,Valvonnassa
21677,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:21:01 Poistunut KOy Vantaan Honkatalo F1.T101-P01.02",NULL,2025-11-28 15:12:19.000,3141,3141,2026-06-01 07:00:01.063,005454,Valvonnassa
21678,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:21:01 Poistunut KOy Vantaan Honkatalo F1.T101-P01.02",NULL,2025-11-28 15:12:19.000,3142,3142,2026-06-01 07:00:01.063,005454,Valvonnassa
21679,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:21:01 Poistunut KOy Vantaan Honkatalo F1.T101-P01.02",NULL,2025-11-28 15:12:19.000,3143,3143,2026-06-01 07:00:01.063,005454,Valvonnassa
21680,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:21:01 Poistunut KOy Vantaan Honkatalo F1.T101-P01.02",NULL,2025-11-28 15:12:19.000,3144,3144,2026-06-01 07:00:01.063,005454,Valvonnassa
21681,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:21:01 Poistunut KOy Vantaan Honkatalo F1.T101-P01.02",NULL,2025-11-28 15:12:19.000,3145,3145,2026-06-01 07:00:01.063,005454,Valvonnassa
21682,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,5839856,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,,"Atmostech, Sponda Vanha Porvoontie 229, Vantaa: Linjavalvonta: 28.11.25 13:21:01 Poistunut KOy Vantaan Honkatalo F1.T101-P01.02",NULL,2025-11-28 15:12:19.000,3146,3146,2026-06-01 07:00:01.063,005454,Valvonnassa
21683,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3147,3147,2026-06-01 07:00:01.063,005454,Valvonnassa
21684,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3148,3148,2026-06-01 07:00:01.063,005454,Valvonnassa
21685,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3149,3149,2026-06-01 07:00:01.063,005454,Valvonnassa
21686,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3150,3150,2026-06-01 07:00:01.063,005454,Valvonnassa
21687,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3141,3141,2026-06-01 07:00:01.063,005454,Valvonnassa
21688,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3142,3142,2026-06-01 07:00:01.063,005454,Valvonnassa
21689,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3143,3143,2026-06-01 07:00:01.063,005454,Valvonnassa
21690,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3144,3144,2026-06-01 07:00:01.063,005454,Valvonnassa
21691,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3145,3145,2026-06-01 07:00:01.063,005454,Valvonnassa
21692,2026-06-01 07:00:01.533,100279959,Valmet Flow Control Oy,999488386,Toimistotalo,Vanha Porvoontie 229 01380 Vantaa FINLAND,100097484,2025-11-28 13:30:01.000,0,Hälytys,S000355-00234,Alerta,"     0",LVIS,60,L,PV pumppu,NULL,2025-11-28 15:12:19.000,3146,3146,2026-06-01 07:00:01.063,005454,Valvonnassa
